usage_id,service_call_id,part_id,quantity_used,usage_date
1807,863,57,1,2025-07-11
1808,864,173,2,2024-07-27
1809,864,166,5,2024-07-27
1810,864,190,4,2024-07-27
1811,864,22,3,2024-07-27
1812,865,18,3,2025-04-28
1813,865,95,2,2025-04-28
1814,865,22,3,2025-04-28
1815,865,2,4,2025-04-28
1816,867,142,2,2024-10-30
1817,867,112,2,2024-10-30
1818,868,149,5,2025-02-22
1819,868,56,4,2025-02-22
1820,868,70,3,2025-02-22
1821,868,189,2,2025-02-22
1822,869,136,5,2025-02-18
1823,869,196,3,2025-02-18
1824,869,43,1,2025-02-18
1825,870,191,1,2025-03-02
1826,871,17,2,2024-12-19
1827,872,65,3,2025-03-20
1828,873,114,5,2025-02-02
1829,873,107,4,2025-02-02
1830,874,98,4,2024-08-19
1831,874,181,4,2024-08-19
1832,875,180,1,2024-10-26
1833,875,6,3,2024-10-26
1834,875,38,1,2024-10-26
1835,875,77,1,2024-10-26
1836,877,200,3,2025-05-08
1837,877,30,5,2025-05-08
1838,877,183,4,2025-05-08
1839,879,155,3,2025-05-24
1840,882,78,3,2024-12-19
1841,882,39,3,2024-12-19
1842,883,10,3,2024-10-30
1843,883,72,4,2024-10-30
1844,883,52,3,2024-10-30
1845,884,49,2,2025-06-04
1846,884,170,2,2025-06-04
1847,885,128,3,2024-08-31
1848,885,14,4,2024-08-31
1849,885,88,4,2024-08-31
1850,885,198,1,2024-08-31
1851,886,175,1,2025-04-07
1852,886,101,4,2025-04-07
1853,886,194,3,2025-04-07
1854,886,119,4,2025-04-07
1855,887,28,4,2024-10-20
1856,887,162,5,2024-10-20
1857,888,71,4,2025-04-11
1858,888,1,3,2025-04-11
1859,888,104,2,2025-04-11
1860,889,123,3,2025-05-14
1861,889,184,4,2025-05-14
1862,889,8,3,2025-05-14
1863,889,134,3,2025-05-14
1864,890,75,1,2025-05-12
1865,890,172,2,2025-05-12
1866,892,19,1,2024-11-09
1867,892,5,1,2024-11-09
1868,893,107,3,2025-02-04
1869,893,40,3,2025-02-04
1870,893,20,4,2025-02-04
1871,894,56,4,2024-11-21
1872,894,3,2,2024-11-21
1873,894,164,1,2024-11-21
1874,894,129,4,2024-11-21
1875,895,51,1,2025-04-01
1876,895,163,5,2025-04-01
1877,895,43,1,2025-04-01
1878,897,121,3,2024-12-10
1879,901,53,5,2024-10-23
1880,901,75,4,2024-10-23
1881,901,68,1,2024-10-23
1882,901,193,1,2024-10-23
1883,902,45,4,2024-08-20
1884,902,170,3,2024-08-20
1885,902,100,3,2024-08-20
1886,904,64,5,2025-03-26
1887,905,184,3,2025-07-18
1888,905,113,4,2025-07-18
1889,905,40,4,2025-07-18
1890,905,146,3,2025-07-18
1891,906,36,4,2025-03-18
1892,906,9,4,2025-03-18
1893,906,66,5,2025-03-18
1894,906,199,1,2025-03-18
1895,909,90,4,2025-07-15
1896,909,103,4,2025-07-15
1897,909,152,4,2025-07-15
1898,909,147,5,2025-07-15
1899,910,159,1,2024-09-19
1900,910,26,1,2024-09-19
1901,911,119,2,2024-08-06
1902,911,4,2,2024-08-06
1903,911,147,1,2024-08-06
1904,913,93,1,2025-03-05
1905,914,98,2,2025-04-25
1906,914,132,2,2025-04-25
1907,914,42,4,2025-04-25
1908,915,48,3,2025-02-01
1909,915,99,4,2025-02-01
1910,915,161,4,2025-02-01
1911,916,112,2,2024-08-24
1912,916,130,2,2024-08-24
1913,916,3,2,2024-08-24
1914,916,77,2,2024-08-24
1915,917,40,2,2025-02-10
1916,919,146,5,2025-07-19
1917,919,26,1,2025-07-19
1918,920,48,1,2024-08-30
1919,920,64,5,2024-08-30
1920,923,111,2,2024-08-13
1921,923,8,4,2024-08-13
1922,924,133,5,2025-03-24
1923,925,152,3,2025-02-02
1924,925,190,5,2025-02-02
1925,925,132,1,2025-02-02
1926,927,156,2,2024-12-13
1927,927,3,3,2024-12-13
1928,927,96,1,2024-12-13
1929,927,4,5,2024-12-13
1930,928,181,2,2025-04-01
1931,928,66,3,2025-04-01
1932,930,20,2,2024-12-28
1933,930,53,5,2024-12-28
1934,931,3,4,2025-02-06
1935,933,5,5,2024-11-17
1936,934,68,1,2025-06-22
1937,934,91,4,2025-06-22
1938,936,161,3,2025-04-01
1939,936,189,3,2025-04-01
1940,936,35,2,2025-04-01
1941,936,143,3,2025-04-01
1942,937,60,2,2025-06-25
1943,937,28,1,2025-06-25
1944,938,114,2,2025-02-22
1945,938,198,4,2025-02-22
1946,939,87,3,2024-08-20
1947,939,41,5,2024-08-20
1948,939,84,1,2024-08-20
1949,940,8,4,2025-07-10
1950,940,100,2,2025-07-10
1951,940,194,5,2025-07-10
1952,941,21,4,2024-10-01
1953,941,158,3,2024-10-01
1954,941,173,2,2024-10-01
1955,943,102,5,2024-11-01
1956,943,122,3,2024-11-01
1957,943,151,2,2024-11-01
1958,944,24,5,2024-07-31
1959,944,102,4,2024-07-31
1960,946,160,1,2025-07-16
1961,946,137,3,2025-07-16
1962,948,163,3,2024-10-16
1963,948,85,1,2024-10-16
1964,950,33,1,2024-08-20
1965,953,166,3,2025-04-15
1966,953,134,5,2025-04-15
1967,953,54,2,2025-04-15
1968,956,178,2,2025-02-16
1969,956,117,1,2025-02-16
1970,957,99,2,2024-11-07
1971,958,174,3,2025-01-13
1972,961,127,3,2024-10-29
1973,961,59,4,2024-10-29
1974,961,102,3,2024-10-29
1975,961,84,1,2024-10-29
1976,962,16,4,2025-03-13
1977,963,35,2,2025-05-01
1978,963,108,3,2025-05-01
1979,963,115,4,2025-05-01
1980,963,133,1,2025-05-01
1981,964,70,2,2025-06-21
1982,964,88,4,2025-06-21
1983,965,28,4,2024-11-16
1984,965,167,4,2024-11-16
1985,966,59,5,2025-04-22
1986,966,8,1,2025-04-22
1987,966,148,2,2025-04-22
1988,967,143,1,2024-08-13
1989,967,61,3,2024-08-13
1990,968,14,2,2025-05-24
1991,969,26,1,2024-11-09
1992,969,153,2,2024-11-09
1993,969,192,2,2024-11-09
1994,970,180,5,2025-05-01
1995,970,77,1,2025-05-01
1996,970,26,1,2025-05-01
1997,970,91,3,2025-05-01
1998,971,147,1,2025-06-11
1999,971,37,3,2025-06-11
2000,973,53,4,2025-03-30
2001,973,5,4,2025-03-30
2002,973,182,2,2025-03-30
2003,973,108,1,2025-03-30
2004,974,105,3,2024-09-23
2005,974,95,2,2024-09-23
2006,974,41,5,2024-09-23
2007,974,126,1,2024-09-23
2008,975,190,2,2025-01-22
2009,976,139,3,2025-03-25
2010,976,103,1,2025-03-25
2011,977,153,5,2025-01-17
2012,977,128,1,2025-01-17
2013,978,97,2,2024-11-18
2014,978,72,2,2024-11-18
2015,980,45,3,2025-01-11
2016,980,89,1,2025-01-11
2017,980,133,2,2025-01-11
2018,980,194,4,2025-01-11
2019,982,179,4,2025-03-31
2020,983,200,4,2024-07-25
2021,983,23,3,2024-07-25
2022,983,187,4,2024-07-25
2023,983,90,5,2024-07-25
2024,985,91,5,2025-05-03
2025,985,29,4,2025-05-03
2026,985,66,2,2025-05-03
2027,985,26,4,2025-05-03
2028,986,148,1,2024-09-24
2029,986,150,3,2024-09-24
2030,986,33,4,2024-09-24
2031,987,89,1,2025-06-19
2032,987,13,1,2025-06-19
2033,988,34,1,2025-06-15
2034,989,133,1,2025-01-10
2035,989,45,4,2025-01-10
2036,990,138,4,2024-11-25
2037,990,81,2,2024-11-25
2038,990,141,3,2024-11-25
2039,990,191,2,2024-11-25
2040,991,176,1,2025-04-22
2041,991,91,2,2025-04-22
2042,991,189,5,2025-04-22
2043,991,117,4,2025-04-22
2044,992,45,5,2025-06-30
2045,992,200,4,2025-06-30
2046,992,12,1,2025-06-30
2047,992,185,5,2025-06-30
2048,993,166,2,2025-01-08
2049,993,171,4,2025-01-08
2050,993,83,4,2025-01-08
2051,995,72,4,2025-02-14
2052,995,98,2,2025-02-14
2053,995,167,3,2025-02-14
2054,996,25,5,2025-03-14
2055,997,95,2,2024-09-19
2056,998,82,1,2025-02-17
2057,1001,74,5,2024-12-05
2058,1002,175,3,2025-03-06
2059,1002,151,4,2025-03-06
2060,1003,57,3,2025-04-01
2061,1003,163,4,2025-04-01
2062,1004,85,2,2025-03-27
2063,1004,119,5,2025-03-27
2064,1004,47,2,2025-03-27
2065,1004,60,3,2025-03-27
2066,1005,195,4,2024-10-08
2067,1005,192,1,2024-10-08
2068,1005,152,2,2024-10-08
2069,1006,97,2,2025-05-31
2070,1006,50,3,2025-05-31
2071,1006,27,2,2025-05-31
2072,1006,57,2,2025-05-31
2073,1007,97,2,2024-11-04
2074,1007,90,2,2024-11-04
2075,1008,190,1,2024-09-12
2076,1008,162,4,2024-09-12
2077,1009,59,4,2024-09-23
2078,1009,11,4,2024-09-23
2079,1010,171,2,2025-04-30
2080,1010,113,4,2025-04-30
2081,1010,145,4,2025-04-30
2082,1010,134,1,2025-04-30
2083,1013,98,3,2025-06-13
2084,1013,33,1,2025-06-13
2085,1014,96,1,2025-02-20
2086,1014,77,4,2025-02-20
2087,1014,98,4,2025-02-20
2088,1015,111,2,2024-09-07
2089,1015,142,3,2024-09-07
2090,1017,136,5,2024-10-11
2091,1017,82,4,2024-10-11
2092,1018,166,3,2024-10-18
2093,1018,136,3,2024-10-18
2094,1020,104,5,2024-10-23
2095,1020,19,1,2024-10-23
2096,1020,10,5,2024-10-23
2097,1021,56,3,2024-12-03
2098,1021,6,5,2024-12-03
2099,1022,79,3,2025-04-05
2100,1023,190,2,2024-08-30
2101,1023,66,3,2024-08-30
2102,1024,32,4,2024-12-19
2103,1024,52,5,2024-12-19
2104,1025,47,2,2024-09-15
2105,1025,34,4,2024-09-15
2106,1026,92,2,2025-05-02
2107,1026,99,5,2025-05-02
2108,1027,10,2,2024-09-19
2109,1027,174,3,2024-09-19
2110,1027,13,5,2024-09-19
2111,1027,165,3,2024-09-19
2112,1028,24,5,2025-04-09
2113,1028,53,3,2025-04-09
2114,1030,103,5,2025-07-22
2115,1031,14,2,2025-02-06
2116,1032,64,1,2024-10-20
2117,1032,33,5,2024-10-20
2118,1034,157,2,2024-08-04
2119,1034,187,3,2024-08-04
2120,1034,95,2,2024-08-04
2121,1035,14,2,2024-09-02
2122,1035,102,3,2024-09-02
2123,1035,119,5,2024-09-02
2124,1036,4,5,2025-06-06
2125,1036,8,1,2025-06-06
2126,1036,85,2,2025-06-06
2127,1036,28,1,2025-06-06
2128,1037,26,1,2025-05-05
2129,1037,113,5,2025-05-05
2130,1037,73,2,2025-05-05
2131,1037,54,4,2025-05-05
2132,1038,159,2,2024-11-28
2133,1038,20,5,2024-11-28
2134,1039,141,2,2024-08-13
2135,1041,126,3,2025-06-20
2136,1041,191,3,2025-06-20
2137,1041,19,5,2025-06-20
2138,1041,43,5,2025-06-20
2139,1042,21,1,2024-10-08
2140,1042,85,4,2024-10-08
2141,1042,181,1,2024-10-08
2142,1042,51,2,2024-10-08
2143,1044,56,4,2025-03-30
2144,1044,125,3,2025-03-30
2145,1044,173,1,2025-03-30
2146,1045,181,1,2024-07-26
2147,1045,147,1,2024-07-26
2148,1045,102,4,2024-07-26
2149,1045,57,5,2024-07-26
2150,1046,107,1,2025-05-23
2151,1047,92,5,2024-09-12
2152,1047,26,2,2024-09-12
2153,1047,13,3,2024-09-12
2154,1047,10,1,2024-09-12
2155,1049,187,1,2024-10-28
2156,1049,149,5,2024-10-28
2157,1051,52,3,2025-06-20
2158,1051,154,3,2025-06-20
2159,1051,154,2,2025-06-20
2160,1051,28,1,2025-06-20
2161,1052,157,2,2025-05-13
2162,1052,7,5,2025-05-13
2163,1052,78,1,2025-05-13
2164,1052,104,4,2025-05-13
2165,1053,42,4,2025-07-06
2166,1053,80,1,2025-07-06
2167,1054,8,4,2025-03-02
2168,1054,8,4,2025-03-02
2169,1054,34,2,2025-03-02
2170,1055,19,5,2024-08-25
2171,1055,51,5,2024-08-25
2172,1055,111,5,2024-08-25
2173,1055,110,2,2024-08-25
2174,1056,86,2,2024-08-02
2175,1056,170,3,2024-08-02
2176,1056,124,2,2024-08-02
2177,1056,82,3,2024-08-02
2178,1059,75,5,2025-05-04
2179,1060,119,4,2025-05-02
2180,1061,83,5,2024-08-05
2181,1061,3,4,2024-08-05
2182,1061,41,1,2024-08-05
2183,1061,21,4,2024-08-05
2184,1062,125,5,2024-09-06
2185,1062,2,5,2024-09-06
2186,1063,148,3,2024-12-01
2187,1063,162,4,2024-12-01
2188,1064,65,4,2025-07-23
2189,1065,163,2,2025-05-15
2190,1066,1,2,2025-06-13
2191,1066,25,5,2025-06-13
2192,1069,195,3,2024-11-13
2193,1070,17,5,2024-08-01
2194,1070,124,5,2024-08-01
2195,1070,105,1,2024-08-01
2196,1070,198,5,2024-08-01
2197,1072,79,5,2025-02-18
2198,1072,75,1,2025-02-18
2199,1072,20,2,2025-02-18
2200,1072,27,3,2025-02-18
2201,1073,156,2,2025-05-13
2202,1073,115,5,2025-05-13
2203,1073,175,2,2025-05-13
2204,1073,114,5,2025-05-13
2205,1074,67,1,2025-02-02
2206,1075,125,2,2025-04-27
2207,1075,51,4,2025-04-27
2208,1075,155,3,2025-04-27
2209,1076,186,2,2024-12-08
2210,1076,124,5,2024-12-08
2211,1076,36,3,2024-12-08
2212,1077,131,4,2025-06-02
2213,1077,7,2,2025-06-02
2214,1078,183,2,2024-11-22
2215,1078,176,2,2024-11-22
2216,1078,193,3,2024-11-22
2217,1078,24,3,2024-11-22
2218,1079,178,5,2025-06-16
2219,1079,136,5,2025-06-16
2220,1081,180,5,2024-11-18
2221,1081,166,4,2024-11-18
2222,1082,136,5,2024-10-06
2223,1082,180,5,2024-10-06
2224,1082,150,5,2024-10-06
2225,1083,181,1,2025-05-27
2226,1084,155,2,2025-03-04
2227,1084,92,5,2025-03-04
2228,1084,176,2,2025-03-04
2229,1084,2,2,2025-03-04
2230,1085,56,3,2024-12-08
2231,1086,27,5,2025-05-03
2232,1086,104,1,2025-05-03
2233,1087,195,3,2024-10-07
2234,1088,63,3,2024-09-01
2235,1088,164,4,2024-09-01
2236,1088,25,2,2024-09-01
2237,1089,51,2,2024-11-07
2238,1089,138,1,2024-11-07
2239,1089,31,2,2024-11-07
2240,1090,117,3,2024-10-17
2241,1090,133,1,2024-10-17
2242,1091,14,2,2025-02-16
2243,1091,28,4,2025-02-16
2244,1092,101,5,2025-02-27
2245,1092,129,4,2025-02-27
2246,1093,70,1,2024-11-25
2247,1093,127,4,2024-11-25
2248,1093,126,3,2024-11-25
2249,1093,177,2,2024-11-25
2250,1094,129,2,2025-02-07
2251,1094,77,4,2025-02-07
2252,1094,184,2,2025-02-07
2253,1095,7,5,2024-08-10
2254,1095,98,5,2024-08-10
2255,1095,166,2,2024-08-10
2256,1096,123,5,2025-03-31
2257,1096,73,3,2025-03-31
2258,1097,155,2,2024-12-16
2259,1097,167,5,2024-12-16
2260,1097,46,4,2024-12-16
2261,1098,54,4,2024-08-29
2262,1098,99,5,2024-08-29
2263,1099,199,4,2024-12-10
2264,1099,122,4,2024-12-10
2265,1101,95,2,2024-08-31
2266,1102,51,5,2024-09-06
2267,1102,127,3,2024-09-06
2268,1103,181,5,2025-05-02
2269,1103,125,4,2025-05-02
2270,1103,129,2,2025-05-02
2271,1103,129,2,2025-05-02
2272,1104,48,5,2024-12-06
2273,1104,91,1,2024-12-06
2274,1104,1,1,2024-12-06
2275,1104,128,3,2024-12-06
2276,1105,9,4,2024-12-03
2277,1105,11,5,2024-12-03
2278,1106,21,4,2024-08-31
2279,1107,65,4,2025-05-07
2280,1107,14,3,2025-05-07
2281,1107,139,3,2025-05-07
2282,1108,72,4,2024-12-30
2283,1108,31,5,2024-12-30
2284,1108,45,3,2024-12-30
2285,1109,137,5,2024-10-27
2286,1109,1,4,2024-10-27
2287,1109,25,1,2024-10-27
2288,1109,88,3,2024-10-27
2289,1110,43,4,2025-02-06
2290,1110,45,4,2025-02-06
2291,1110,86,5,2025-02-06
2292,1110,130,5,2025-02-06
2293,1111,37,3,2024-12-05
2294,1111,7,2,2024-12-05
2295,1111,79,2,2024-12-05
2296,1112,87,2,2025-03-07
2297,1114,105,2,2024-08-17
2298,1115,178,2,2024-08-04
2299,1118,179,3,2024-08-25
2300,1118,154,3,2024-08-25
2301,1118,154,2,2024-08-25
2302,1120,18,1,2025-02-14
2303,1120,18,1,2025-02-14
2304,1121,57,4,2025-05-16
2305,1121,144,2,2025-05-16
2306,1121,53,1,2025-05-16
2307,1122,137,5,2024-10-01
2308,1122,152,5,2024-10-01
2309,1123,179,2,2025-01-04
2310,1123,105,1,2025-01-04
2311,1123,116,5,2025-01-04
2312,1124,197,3,2024-12-18
2313,1124,109,1,2024-12-18
2314,1124,200,4,2024-12-18
2315,1125,1,1,2025-04-19
2316,1126,8,5,2025-07-10
2317,1127,25,5,2024-12-17
2318,1128,160,3,2024-11-11
2319,1128,95,4,2024-11-11
2320,1128,99,4,2024-11-11
2321,1128,22,2,2024-11-11
2322,1129,46,3,2024-08-09
2323,1129,80,5,2024-08-09
2324,1129,11,5,2024-08-09
2325,1130,172,5,2025-03-06
2326,1130,163,5,2025-03-06
2327,1130,177,2,2025-03-06
2328,1130,138,3,2025-03-06
2329,1131,34,1,2024-10-13
2330,1131,85,3,2024-10-13
2331,1131,90,2,2024-10-13
2332,1131,54,1,2024-10-13
2333,1133,118,3,2024-10-01
2334,1134,65,1,2025-01-11
2335,1134,189,3,2025-01-11
2336,1135,39,5,2025-04-23
2337,1135,4,3,2025-04-23
2338,1135,124,3,2025-04-23
2339,1135,26,5,2025-04-23
2340,1138,89,4,2025-02-06
2341,1138,19,1,2025-02-06
2342,1139,116,5,2025-01-28
2343,1139,29,5,2025-01-28
2344,1139,80,4,2025-01-28
2345,1141,95,3,2024-10-01
2346,1141,157,2,2024-10-01
2347,1141,55,1,2024-10-01
2348,1142,13,3,2024-08-11
2349,1142,136,2,2024-08-11
2350,1144,119,1,2024-11-30
2351,1144,62,4,2024-11-30
2352,1145,148,4,2025-02-23
2353,1145,42,3,2025-02-23
2354,1145,190,1,2025-02-23
2355,1146,54,1,2024-09-16
2356,1146,153,1,2024-09-16
2357,1147,145,2,2025-01-13
2358,1147,181,5,2025-01-13
2359,1148,163,2,2024-09-16
2360,1148,147,1,2024-09-16
2361,1149,91,2,2024-11-06
2362,1151,1,1,2025-02-10
2363,1153,193,4,2024-10-25
2364,1155,183,5,2024-11-04
2365,1155,197,3,2024-11-04
2366,1155,55,5,2024-11-04
2367,1155,104,4,2024-11-04
2368,1156,94,5,2024-12-16
2369,1156,3,4,2024-12-16
2370,1157,164,5,2024-10-25
2371,1158,199,3,2024-08-31
2372,1159,121,5,2025-03-24
2373,1159,183,5,2025-03-24
2374,1159,111,2,2025-03-24
2375,1159,43,3,2025-03-24
2376,1160,16,5,2025-06-16
2377,1160,133,2,2025-06-16
2378,1160,141,1,2025-06-16
2379,1160,56,5,2025-06-16
2380,1161,119,4,2024-10-05
2381,1161,80,4,2024-10-05
2382,1161,197,3,2024-10-05
2383,1162,178,4,2024-11-19
2384,1162,40,3,2024-11-19
2385,1162,194,1,2024-11-19
2386,1162,54,3,2024-11-19
2387,1163,10,4,2024-10-11
2388,1163,149,3,2024-10-11
2389,1163,81,5,2024-10-11
2390,1164,192,4,2024-12-24
2391,1164,53,2,2024-12-24
2392,1164,61,3,2024-12-24
2393,1165,5,2,2025-03-08
2394,1165,142,4,2025-03-08
2395,1165,127,2,2025-03-08
2396,1165,55,1,2025-03-08
2397,1166,161,1,2024-11-12
2398,1166,34,1,2024-11-12
2399,1167,115,4,2024-10-02
2400,1167,200,2,2024-10-02
2401,1167,116,4,2024-10-02
2402,1168,31,3,2025-07-05
2403,1168,16,5,2025-07-05
2404,1168,47,3,2025-07-05
2405,1168,139,5,2025-07-05
2406,1170,186,3,2024-10-21
2407,1170,66,5,2024-10-21
2408,1170,57,3,2024-10-21
2409,1170,130,5,2024-10-21
2410,1171,77,4,2025-01-19
2411,1172,63,2,2025-06-17
2412,1173,118,4,2024-10-18
2413,1173,122,4,2024-10-18
2414,1173,88,2,2024-10-18
2415,1174,136,2,2024-10-19
2416,1174,190,3,2024-10-19
2417,1174,188,3,2024-10-19
2418,1174,38,3,2024-10-19
2419,1175,144,3,2025-06-28
2420,1175,132,2,2025-06-28
2421,1175,178,3,2025-06-28
2422,1175,1,4,2025-06-28
2423,1176,100,2,2025-02-18
2424,1176,25,1,2025-02-18
2425,1177,87,4,2025-01-18
2426,1177,146,4,2025-01-18
2427,1178,111,4,2024-08-16
2428,1178,11,1,2024-08-16
2429,1178,115,2,2024-08-16
2430,1179,39,1,2025-01-19
2431,1179,184,3,2025-01-19
2432,1179,99,2,2025-01-19
2433,1181,114,4,2025-06-15
2434,1182,39,5,2025-06-17
2435,1182,56,2,2025-06-17
2436,1182,28,4,2025-06-17
2437,1182,6,2,2025-06-17
2438,1183,168,4,2025-07-11
2439,1185,109,1,2025-01-21
2440,1185,140,3,2025-01-21
2441,1186,70,1,2024-08-19
2442,1186,27,5,2024-08-19
2443,1186,102,5,2024-08-19
2444,1186,109,3,2024-08-19
2445,1189,116,5,2025-07-18
2446,1189,172,2,2025-07-18
2447,1189,86,2,2025-07-18
2448,1192,142,4,2024-11-10
2449,1192,149,2,2024-11-10
2450,1192,191,2,2024-11-10
2451,1192,152,1,2024-11-10
2452,1194,56,1,2024-12-05
2453,1194,39,2,2024-12-05
2454,1194,182,4,2024-12-05
2455,1195,115,5,2025-03-13
2456,1195,122,1,2025-03-13
2457,1195,183,5,2025-03-13
2458,1195,3,5,2025-03-13
2459,1196,134,2,2025-02-24
2460,1196,42,4,2025-02-24
2461,1196,165,4,2025-02-24
2462,1197,41,2,2025-02-19
2463,1197,152,4,2025-02-19
2464,1197,118,2,2025-02-19
2465,1197,71,4,2025-02-19
2466,1199,36,1,2024-11-04
2467,1199,109,5,2024-11-04
2468,1199,95,3,2024-11-04
2469,1199,173,5,2024-11-04
2470,1200,19,1,2025-05-15
2471,1201,184,5,2025-06-12
2472,1201,164,3,2025-06-12
2473,1201,61,5,2025-06-12
2474,1201,43,2,2025-06-12
2475,1203,162,1,2025-07-10
2476,1203,40,3,2025-07-10
2477,1204,37,3,2025-03-20
2478,1204,57,3,2025-03-20
2479,1204,125,5,2025-03-20
2480,1204,68,5,2025-03-20
2481,1205,61,2,2025-05-20
2482,1205,23,1,2025-05-20
2483,1207,83,1,2025-04-25
2484,1207,34,2,2025-04-25
2485,1208,30,1,2025-04-15
2486,1208,136,3,2025-04-15
2487,1208,162,2,2025-04-15
2488,1209,160,2,2025-01-17
2489,1210,93,3,2024-07-30
2490,1210,9,5,2024-07-30
2491,1211,11,3,2025-05-30
2492,1211,48,5,2025-05-30
2493,1211,74,5,2025-05-30
2494,1211,102,5,2025-05-30
2495,1214,42,1,2025-03-12
2496,1214,1,1,2025-03-12
2497,1214,145,4,2025-03-12
2498,1214,101,1,2025-03-12
2499,1215,122,1,2025-05-26
2500,1216,199,2,2025-05-29
2501,1216,199,2,2025-05-29
2502,1216,66,4,2025-05-29
2503,1216,136,5,2025-05-29
2504,1217,176,2,2024-08-07
2505,1217,124,3,2024-08-07
2506,1217,144,1,2024-08-07
2507,1218,103,1,2025-07-21
2508,1218,129,1,2025-07-21
2509,1220,15,5,2024-09-07
2510,1221,182,2,2025-05-04
2511,1221,14,4,2025-05-04
2512,1222,4,5,2024-09-07
2513,1222,67,2,2024-09-07
2514,1222,62,1,2024-09-07
2515,1225,56,1,2025-07-21
2516,1225,125,5,2025-07-21
2517,1225,187,3,2025-07-21
2518,1225,150,5,2025-07-21
2519,1227,69,2,2024-10-17
2520,1227,14,5,2024-10-17
2521,1228,80,1,2025-02-20
2522,1228,125,2,2025-02-20
2523,1228,117,1,2025-02-20
2524,1228,48,1,2025-02-20
2525,1230,157,1,2025-05-22
2526,1230,101,2,2025-05-22
2527,1231,147,5,2024-12-07
2528,1231,183,5,2024-12-07
2529,1231,27,5,2024-12-07
2530,1231,121,1,2024-12-07
2531,1233,182,2,2025-01-17
2532,1233,182,4,2025-01-17
2533,1233,46,2,2025-01-17
2534,1233,81,2,2025-01-17
2535,1235,126,4,2025-07-09
2536,1235,32,4,2025-07-09
2537,1235,60,4,2025-07-09
2538,1235,91,3,2025-07-09
2539,1236,141,1,2025-05-08
2540,1236,154,4,2025-05-08
2541,1236,73,3,2025-05-08
2542,1236,20,2,2025-05-08
2543,1237,138,3,2025-06-20
2544,1238,116,1,2025-03-22
2545,1238,199,3,2025-03-22
2546,1238,116,3,2025-03-22
2547,1239,163,4,2024-08-12
2548,1240,182,4,2025-01-14
2549,1240,157,5,2025-01-14
2550,1240,170,1,2025-01-14
2551,1241,26,3,2024-12-05
2552,1242,108,3,2025-05-11
2553,1242,81,4,2025-05-11
2554,1242,165,1,2025-05-11
2555,1242,192,4,2025-05-11
2556,1243,120,2,2024-09-20
2557,1243,60,4,2024-09-20
2558,1243,12,3,2024-09-20
2559,1244,79,5,2024-08-20
2560,1244,9,2,2024-08-20
2561,1244,97,1,2024-08-20
2562,1245,45,2,2025-06-01
2563,1245,107,1,2025-06-01
2564,1245,169,2,2025-06-01
2565,1246,185,5,2024-12-30
2566,1246,43,3,2024-12-30
2567,1246,7,1,2024-12-30
2568,1246,116,2,2024-12-30
2569,1247,1,4,2024-11-21
2570,1247,63,2,2024-11-21
2571,1247,56,1,2024-11-21
2572,1247,19,5,2024-11-21
2573,1248,66,3,2024-08-05
2574,1248,8,3,2024-08-05
2575,1248,109,5,2024-08-05
2576,1248,117,4,2024-08-05
2577,1250,86,5,2025-05-20
2578,1250,151,4,2025-05-20
2579,1250,150,2,2025-05-20
2580,1251,138,2,2024-10-05
2581,1251,156,4,2024-10-05
2582,1251,137,4,2024-10-05
2583,1251,82,3,2024-10-05
2584,1252,133,2,2025-02-05
2585,1253,77,3,2025-01-28
2586,1253,93,2,2025-01-28
2587,1253,73,1,2025-01-28
2588,1253,106,4,2025-01-28
2589,1254,15,1,2024-09-29
2590,1254,139,2,2024-09-29
2591,1254,157,3,2024-09-29
2592,1255,171,3,2025-05-22
2593,1255,141,3,2025-05-22
2594,1255,145,1,2025-05-22
2595,1256,181,2,2024-10-27
2596,1256,187,3,2024-10-27
2597,1256,88,5,2024-10-27
2598,1257,38,5,2024-10-07
2599,1258,36,2,2025-01-31
2600,1260,30,3,2024-09-04
2601,1261,68,2,2025-01-29
2602,1261,186,5,2025-01-29
2603,1262,59,4,2025-05-05
2604,1262,179,2,2025-05-05
2605,1263,63,3,2025-01-07
2606,1264,101,5,2024-08-12
2607,1264,147,5,2024-08-12
2608,1264,192,3,2024-08-12
2609,1264,57,1,2024-08-12
2610,1265,122,5,2025-06-02
2611,1265,161,4,2025-06-02
2612,1265,21,2,2025-06-02
2613,1266,178,3,2024-08-26
2614,1268,163,5,2025-01-27
2615,1268,27,1,2025-01-27
2616,1268,152,2,2025-01-27
2617,1269,94,2,2024-11-02
2618,1269,78,1,2024-11-02
2619,1269,58,4,2024-11-02
2620,1269,101,3,2024-11-02
2621,1270,105,5,2024-09-11
2622,1271,138,5,2025-02-12
2623,1271,16,3,2025-02-12
2624,1271,149,2,2025-02-12
2625,1273,24,5,2024-08-08
2626,1273,199,4,2024-08-08
2627,1274,191,5,2025-04-15
2628,1274,122,2,2025-04-15
2629,1274,110,4,2025-04-15
2630,1276,33,1,2025-04-08
2631,1276,13,4,2025-04-08
2632,1276,125,3,2025-04-08
2633,1278,62,3,2024-12-07
2634,1279,127,3,2024-09-29
2635,1279,133,2,2024-09-29
2636,1279,133,4,2024-09-29
2637,1280,89,2,2024-08-01
2638,1280,109,4,2024-08-01
2639,1280,188,2,2024-08-01
2640,1282,157,1,2024-09-07
2641,1283,85,3,2025-01-13
2642,1284,133,3,2024-11-28
